geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037201302,6037201302,2020,2009,116100.57,102654
1400000US06037201401,6037201401,2020,1349,59998.98,53050
1400000US06037201402,6037201402,2020,1555,61228.367,54137
1400000US06037201501,6037201501,2020,1691,78211.305,69153
1400000US06037201503,6037201503,2020,1051,56938.523,50344
1400000US06037201504,6037201504,2020,645,66917.242,59167
1400000US06037201601,6037201601,2020,784,53682.406,47465
1400000US06037201602,6037201602,2020,820,74221.172,65625
1400000US06037201700,6037201700,2020,1599,73337.867,64844
1400000US06037203100,6037203100,2020,1296,44480.676,39329
1400000US06037203200,6037203200,2020,1411,64501.449,57031
1400000US06037203300,6037203300,2020,466,46653.309,41250
1400000US06037203500,6037203500,2020,1081,45832.211,40524
1400000US06037203601,6037203601,2020,865,56939.656,50345
1400000US06037203602,6037203602,2020,585,60319.051,53333
1400000US06037203710,6037203710,2020,871,68965.461,60978
1400000US06037203720,6037203720,2020,1043,55061.082,48684
1400000US06037203800,6037203800,2020,1285,50894.52,45000
1400000US06037203900,6037203900,2020,733,67270.109,59479
1400000US06037204110,6037204110,2020,911,66804.141,59067
1400000US06037204120,6037204120,2020,768,68358.125,60441
1400000US06037204200,6037204200,2020,1065,44016.973,38919
1400000US06037204300,6037204300,2020,1414,58086.477,51359
1400000US06037204410,6037204410,2020,690,71494.359,63214
1400000US06037204420,6037204420,2020,994,37314.73,32993
1400000US06037204600,6037204600,2020,1179,37986.535,33587
1400000US06037204700,6037204700,2020,1292,67559.648,59735
1400000US06037204810,6037204810,2020,1358,53115.781,46964
1400000US06037204820,6037204820,2020,573,55842.598,49375
1400000US06037204910,6037204910,2020,978,45593.57,40313
1400000US06037204920,6037204920,2020,707,67118.563,59345
1400000US06037205110,6037205110,2020,864,53375.906,47194
1400000US06037205120,6037205120,2020,907,33708.004,29804
1400000US06037206010,6037206010,2020,1447,46817.301,41395
1400000US06037206020,6037206020,2020,296,119853.2,105972
1400000US06037206050,6037206050,2020,859,40483.762,35795
1400000US06037206051,6037206051,2020,1092,135100.06,119453
1400000US06037206052,6037206052,2020,2146,112240.51,99241
1400000US06037206053,6037206053,2020,1216,32451.475,28693
1400000US06037206054,6037206054,2020,621,44840.332,39647
1400000US06037206201,6037206201,2020,1403,43866.551,38786
1400000US06037206202,6037206202,2020,1244,13960.932,12344
1400000US06037206301,6037206301,2020,1382,12613.924,11153
1400000US06037206302,6037206302,2020,753,8135.2061,7193
1400000US06037206303,6037206303,2020,760,5562.2051,4918
1400000US06037207101,6037207101,2020,1922,58295.711,51544
1400000US06037207102,6037207102,2020,1418,34567.555,30564
1400000US06037207103,6037207103,2020,947,37873.438,33487
1400000US06037207303,6037207303,2020,1818,44236.383,39113
1400000US06037207304,6037207304,2020,1930,12927.207,11430
1400000US06037207305,6037207305,2020,758,81804.453,72330
1400000US06037207306,6037207306,2020,1780,43322.543,38305
1400000US06037207307,6037207307,2020,1245,13891.941,12283
1400000US06037207308,6037207308,2020,949,105437.61,93226
1400000US06037207400,6037207400,2020,523,105222.72,93036
1400000US06037207501,6037207501,2020,1671,81010.5,71628
1400000US06037207502,6037207502,2020,2531,20345.365,17989
1400000US06037207711,6037207711,2020,1663,137389.19,121477
1400000US06037207712,6037207712,2020,2991,87327.078,77213
1400000US06037207901,6037207901,2020,1832,77283.891,68333
1400000US06037207902,6037207902,2020,3865,120117.84,106206
1400000US06037208001,6037208001,2020,1194,83187.656,73553
1400000US06037208002,6037208002,2020,1321,42347.633,37443
1400000US06037208301,6037208301,2020,589,56610.539,50054
1400000US06037208302,6037208302,2020,1915,51113.93,45194
1400000US06037208401,6037208401,2020,1523,50830.051,44943
1400000US06037208402,6037208402,2020,869,57053.887,50446
1400000US06037208501,6037208501,2020,979,70969.578,62750
1400000US06037208502,6037208502,2020,1556,47647.449,42129
1400000US06037208610,6037208610,2020,1633,65738.75,58125
1400000US06037208620,6037208620,2020,1748,59253.66,52391
1400000US06037208710,6037208710,2020,2253,66488.602,58788
1400000US06037208720,6037208720,2020,1636,37840.641,33458
1400000US06037208801,6037208801,2020,1361,46035.789,40704
1400000US06037208802,6037208802,2020,1520,44560.977,39400
1400000US06037208902,6037208902,2020,717,39938.625,35313
1400000US06037208903,6037208903,2020,1172,47823.883,42285
1400000US06037208904,6037208904,2020,1461,25968.645,22961
1400000US06037209103,6037209103,2020,1138,32862.023,29056
1400000US06037209104,6037209104,2020,1027,31767.227,28088
1400000US06037209105,6037209105,2020,1095,31844.135,28156
1400000US06037209106,6037209106,2020,1238,41922.379,37067
1400000US06037209201,6037209201,2020,2164,94226.109,83313
1400000US06037209202,6037209202,2020,632,40928.238,36188
1400000US06037209300,6037209300,2020,2372,34540.414,30540
1400000US06037209401,6037209401,2020,1664,35026.738,30970
1400000US06037209402,6037209402,2020,1296,42285.426,37388
1400000US06037209403,6037209403,2020,1546,25174.689,22259
1400000US06037209510,6037209510,2020,1068,36599.945,32361
1400000US06037209520,6037209520,2020,1028,40031.367,35395
1400000US06037209810,6037209810,2020,793,36554.703,32321
1400000US06037209820,6037209820,2020,827,41281.109,36500
1400000US06037210010,6037210010,2020,1258,34724.766,30703
1400000US06037211000,6037211000,2020,2310,153375.72,135612
1400000US06037211121,6037211121,2020,1063,74545.766,65912
1400000US06037211122,6037211122,2020,1354,58227.852,51484
1400000US06037211123,6037211123,2020,983,72776.898,64348
1400000US06037211124,6037211124,2020,2278,60004.637,53055
1400000US06037211201,6037211201,2020,1101,59063.652,52223
1400000US06037211202,6037211202,2020,1049,47941.504,42389
1400000US06037211310,6037211310,2020,1502,50379.918,44545
1400000US06037211320,6037211320,2020,1355,37602,33247
1400000US06037211410,6037211410,2020,1249,58722.094,51921
1400000US06037211420,6037211420,2020,1411,54664.105,48333
1400000US06037211500,6037211500,2020,1985,69598.82,61538
1400000US06037211701,6037211701,2020,1352,75282.039,66563
1400000US06037211703,6037211703,2020,2255,58018.621,51299
1400000US06037211704,6037211704,2020,1870,45098.199,39875
1400000US06037211802,6037211802,2020,2393,51030.238,45120
1400000US06037211803,6037211803,2020,1738,62116.191,54922
1400000US06037211804,6037211804,2020,1504,47323.984,41843
1400000US06037211910,6037211910,2020,2154,61836.84,54675
1400000US06037211921,6037211921,2020,1030,42270.723,37375
1400000US06037211922,6037211922,2020,1446,54328.199,48036
1400000US06037212101,6037212101,2020,1567,57273.297,50640
1400000US06037212102,6037212102,2020,1427,36037.844,31864
1400000US06037212202,6037212202,2020,1391,41756.125,36920
1400000US06037212203,6037212203,2020,1788,37039.898,32750
1400000US06037212204,6037212204,2020,1354,37615.574,33259
1400000US06037212303,6037212303,2020,1812,46741.523,41328
1400000US06037212304,6037212304,2020,883,35283.473,31197
1400000US06037212305,6037212305,2020,1096,36821.617,32557
1400000US06037212306,6037212306,2020,1217,42373.645,37466
1400000US06037212410,6037212410,2020,1914,51023.449,45114
1400000US06037212420,6037212420,2020,1266,51420.426,45465
1400000US06037212501,6037212501,2020,1016,50664.926,44797
1400000US06037212502,6037212502,2020,1482,60960.32,53900
1400000US06037212610,6037212610,2020,1984,58720.965,51920
1400000US06037212620,6037212620,2020,1860,51419.297,45464
1400000US06037212701,6037212701,2020,838,66950.039,59196
1400000US06037212702,6037212702,2020,1540,98113.32,86750
1400000US06037212800,6037212800,2020,1574,56609.406,50053
1400000US06037212900,6037212900,2020,1585,49523.758,43788
1400000US06037213100,6037213100,2020,1092,47784.297,42250
1400000US06037213201,6037213201,2020,1856,40522.215,35829
1400000US06037213202,6037213202,2020,1450,43143.848,38147
1400000US06037213310,6037213310,2020,1146,59630.277,52724
1400000US06037213320,6037213320,2020,1080,30680.346,27127
1400000US06037213401,6037213401,2020,1798,41092.234,36333
1400000US06037213402,6037213402,2020,1902,49314.527,43603
1400000US06037214000,6037214000,2020,1374,166168.34,146923
1400000US06037214100,6037214100,2020,1847,117510.91,103901
1400000US06037214400,6037214400,2020,1981,94227.242,83314
1400000US06037214501,6037214501,2020,1820,108417.77,95861
1400000US06037214503,6037214503,2020,1595,86103.344,76131
1400000US06037214504,6037214504,2020,1814,75870.156,67083
1400000US06037214505,6037214505,2020,925,71252.328,63000
1400000US06037214600,6037214600,2020,1436,128380.85,113512
1400000US06037214700,6037214700,2020,1320,121798.5,107692
1400000US06037214800,6037214800,2020,1686,113746.98,100573
1400000US06037214902,6037214902,2020,1961,114681.18,101399
1400000US06037214903,6037214903,2020,1319,66445.617,58750
1400000US06037214904,6037214904,2020,1071,80340.953,71036
1400000US06037215101,6037215101,2020,1926,77074.656,68148
1400000US06037215102,6037215102,2020,2195,86205.133,76221
1400000US06037216100,6037216100,2020,1094,136313.61,120526
1400000US06037216201,6037216201,2020,1556,115648.18,102254
1400000US06037216202,6037216202,2020,1574,103237.84,91281
1400000US06037216301,6037216301,2020,669,,
1400000US06037216302,6037216302,2020,1954,94343.734,83417
1400000US06037216401,6037216401,2020,2216,97835.094,86504
1400000US06037216402,6037216402,2020,1433,90007.523,79583
1400000US06037216700,6037216700,2020,1808,119268.48,105455
1400000US06037216800,6037216800,2020,1702,126590.5,111929
1400000US06037216901,6037216901,2020,1390,95118.461,84102
1400000US06037216902,6037216902,2020,1228,107825.13,95337
1400000US06037217001,6037217001,2020,1137,119355.56,105532
1400000US06037217002,6037217002,2020,2360,111136.66,98265
1400000US06037217101,6037217101,2020,1025,96466.602,85294
1400000US06037217102,6037217102,2020,1392,76016.055,67212
1400000US06037217200,6037217200,2020,1872,68142.102,60250
1400000US06037218110,6037218110,2020,1350,44487.465,39335
1400000US06037218120,6037218120,2020,1565,38342.797,33902
1400000US06037218210,6037218210,2020,1297,43211.707,38207
1400000US06037218220,6037218220,2020,1589,83076.82,73455
1400000US06037218300,6037218300,2020,2411,66896.883,59149
1400000US06037218400,6037218400,2020,1547,76258.086,67426
1400000US06037218500,6037218500,2020,1054,48808.973,43156
1400000US06037218600,6037218600,2020,1182,70087.406,61970
1400000US06037218701,6037218701,2020,931,65597.375,58000
1400000US06037218702,6037218702,2020,933,47167.906,41705
1400000US06037218800,6037218800,2020,1020,51889.789,45880
1400000US06037218900,6037218900,2020,2360,50500.934,44652
1400000US06037219010,6037219010,2020,1070,60041.957,53088
1400000US06037219020,6037219020,2020,1478,67098.203,59327
1400000US06037219300,6037219300,2020,1524,58744.715,51941
1400000US06037219500,6037219500,2020,888,86803.43,76750
1400000US06037219700,6037219700,2020,1453,62446.441,55214
1400000US06037219800,6037219800,2020,1084,52732.375,46625
1400000US06037219901,6037219901,2020,1616,51254.172,45318
1400000US06037219902,6037219902,2020,1151,67747.391,59901
1400000US06037220000,6037220000,2020,2356,42757.051,37805
1400000US06037220100,6037220100,2020,1176,38390.301,33944
1400000US06037221110,6037221110,2020,1226,38748.824,34261
1400000US06037221120,6037221120,2020,867,50063.242,44265
1400000US06037221210,6037221210,2020,943,60454.77,53453
1400000US06037221220,6037221220,2020,1026,59516.051,52623
1400000US06037221302,6037221302,2020,1376,38310,33873
1400000US06037221303,6037221303,2020,802,39180.863,34643
1400000US06037221304,6037221304,2020,1241,53839.613,47604
1400000US06037221401,6037221401,2020,1294,29119.58,25747
1400000US06037221402,6037221402,2020,1029,41042.469,36289
1400000US06037221500,6037221500,2020,1229,33404.898,29536
1400000US06037221601,6037221601,2020,996,52754.996,46645
1400000US06037221602,6037221602,2020,938,46511.934,41125
1400000US06037221710,6037221710,2020,1087,49693.406,43938
1400000US06037221810,6037221810,2020,992,30190.627,26694
1400000US06037221820,6037221820,2020,1135,15415.384,13630
1400000US06037221900,6037221900,2020,1016,20095.418,17768
1400000US06037222001,6037222001,2020,1003,89440.891,79082
1400000US06037222002,6037222002,2020,1417,57775.457,51084
1400000US06037222100,6037222100,2020,1249,69627.094,61563
1400000US06037222200,6037222200,2020,1327,54236.59,47955
1400000US06037222500,6037222500,2020,1348,65562.32,57969
1400000US06037222600,6037222600,2020,1878,39011.215,34493
1400000US06037222700,6037222700,2020,143,,
1400000US06037224010,6037224010,2020,1787,41398.73,36604
1400000US06037224020,6037224020,2020,1020,36998.051,32713
1400000US06037224200,6037224200,2020,826,40795.914,36071
1400000US06037224310,6037224310,2020,637,47973.172,42417
1400000US06037224320,6037224320,2020,1172,18628.525,16471
1400000US06037224410,6037224410,2020,1229,33809.793,29894
1400000US06037224420,6037224420,2020,943,26250.262,23210
1400000US06037224600,6037224600,2020,838,52712.016,46607
1400000US06037224701,6037224701,2020,320,36757.152,32500
1400000US06037224702,6037224702,2020,858,10995.478,9722
1400000US06037226001,6037226001,2020,592,38955.793,34444
1400000US06037226002,6037226002,2020,1313,42012.859,37147
1400000US06037226410,6037226410,2020,906,43472.965,38438
1400000US06037226420,6037226420,2020,1358,49157.316,43464
1400000US06037226701,6037226701,2020,646,73731.453,65192
1400000US06037226702,6037226702,2020,892,47746.973,42217
1400000US06037227010,6037227010,2020,1142,50076.813,44277
1400000US06037227020,6037227020,2020,853,63241.527,55917
1400000US06037228100,6037228100,2020,1274,62583.293,55335
1400000US06037228210,6037228210,2020,1065,40957.645,36214
1400000US06037228220,6037228220,2020,1006,51884.133,45875
1400000US06037228310,6037228310,2020,1043,49893.594,44115
1400000US06037228320,6037228320,2020,745,49503.402,43770
1400000US06037228410,6037228410,2020,746,47882.691,42337
1400000US06037228420,6037228420,2020,719,49380.121,43661
1400000US06037228500,6037228500,2020,1226,41667.906,36842
1400000US06037228600,6037228600,2020,1165,60919.605,53864
1400000US06037228710,6037228710,2020,1058,38118.863,33704
1400000US06037228720,6037228720,2020,1126,56408.09,49875
1400000US06037228800,6037228800,2020,1302,46319.668,40955
1400000US06037228900,6037228900,2020,799,31573.828,27917
1400000US06037229100,6037229100,2020,1140,61025.918,53958
1400000US06037229200,6037229200,2020,1262,61617.426,54481
1400000US06037229300,6037229300,2020,1478,48831.594,43176
1400000US06037229410,6037229410,2020,910,53615.68,47406
1400000US06037229420,6037229420,2020,1068,51862.645,45856
1400000US06037231100,6037231100,2020,745,35367.164,31271
1400000US06037231210,6037231210,2020,1283,36705.125,32454
1400000US06037231220,6037231220,2020,1438,33320.074,29461
1400000US06037231301,6037231301,2020,862,53507.102,47310
1400000US06037231302,6037231302,2020,934,77225.078,68281
1400000US06037231400,6037231400,2020,1639,65277.309,57717
1400000US06037231500,6037231500,2020,1493,59881.359,52946
1400000US06037231601,6037231601,2020,806,74736.906,66081
1400000US06037231602,6037231602,2020,664,52797.973,46683
1400000US06037231603,6037231603,2020,843,39638.914,35048
1400000US06037231710,6037231710,2020,1291,36532.086,32301
1400000US06037231720,6037231720,2020,1599,51836.633,45833
